temperature,rainfall,humidity,soil_type,crop_type,fertilizer,area,yield
22.67846116,200.9133156,83.72874389,Alkaline,rice,Urea,1.4634762381005189,15.564197147110981
26.08867875,182.9043504,80.37979919,Acidic,rice,Urea,4.4524137035023745,14.014704476925617
25.42977518,195.3574542,82.94682591,Acidic,rice,Urea,3.4931925073102317,12.694019589053385
26.40323239,223.3671883,81.05635517,Loamy,rice,Urea,2.3235920994105967,14.796961932107823
26.04371967,186.7536773,84.96907151,Acidic,rice,Urea,1.2542334011440945,12.051129942007432
25.2827223,220.1156708,80.54372813,Acidic,rice,Urea,2.243929286862649,17.362421540083464
22.08576562,231.7364957,83.47038318,Loamy,rice,Urea,2.300733288106988,15.860909706954581
23.28617173,242.3170629,81.43321641,Acidic,rice,Urea,3.9184247133522563,20.265990796141246
25.48591986,182.6549356,81.40633547,Acidic,rice,Urea,3.5502298854208525,13.387279155512845
23.67575393,233.7034975,81.03569343,Acidic,rice,Urea,4.548850970305306,14.674946793309608
20.82477109,230.22422230000004,84.1341879,Loamy,rice,Urea,2.888859700647797,12.762778948539127
26.92995077,290.67937830000005,81.91411159,Loamy,rice,Urea,1.4783769837532068,15.159990247563432
23.83509503,241.20135130000003,83.88387074,Loamy,rice,Urea,3.85297914889198,13.347501274378223
26.52872817,218.9163567,80.12267476,Loamy,rice,Urea,4.04314019446759,15.885153991969723
26.46428311,248.2256491,83.85642678,Alkaline,rice,Urea,3.245108790277985,17.901428944987668
22.69657794,256.9964761,82.81088865,Loamy,rice,Urea,4.083868719818244,14.08916215711756
22.68319059,194.2651719,83.46358271,Loamy,rice,Urea,2.975182385457563,15.819892487797988
21.53346343,295.9248796,82.14004101,Loamy,rice,Urea,3.0909313175279762,18.070820551685916
21.40865769,287.5766935000001,83.32931909999998,Acidic,rice,Urea,2.7101640734341985,18.918869601014524
26.54348085,183.6222657,84.67353597,Loamy,rice,Urea,1.1016765069763808,16.698968056508487
23.35905428,188.413665,83.59512273,Acidic,rice,Urea,1.4315657079732178,15.402094990128388
22.61359953,87.75953857,63.69070564,Acidic,maize,Urea,1.125716742746937,7.18952351846303
26.10018422,102.2662445,71.57476937,Loamy,maize,Urea,3.5456416450551216,7.331488240074938
23.55882094,66.71995467,71.59351368,Loamy,maize,Urea,2.2574239243053067,2.8286144986719215
19.97215954,60.65171481,57.68272924,Loamy,maize,Urea,3.034282764658811,4.804181334281041
18.47891261,65.43835393,62.69503871,Acidic,maize,Urea,4.6302658957043725,6.3748527351150495
21.77689322,102.0861694,57.80840636,Loamy,maize,Urea,1.9971689165954998,6.295309358357183
25.6217169,105.4654703,66.50415474,Loamy,maize,Urea,2.641531692142519,8.703730446629644
25.19192419,78.06639649,66.69029010000001,Acidic,maize,Urea,4.022204554172195,7.882613375534757
20.41683147,65.27798457,62.55424820000001,Acidic,maize,Urea,1.9151926619664899,6.120381403180493
24.92162194,109.2162279,66.78627406,Acidic,maize,Urea,1.307919639315172,7.710697817884598
23.31689124,94.29712821,73.4541537,Acidic,maize,Urea,2.159005811655072,8.905739220798962
24.84016732,74.05474936,68.3584573,Loamy,maize,Urea,1.6448851490160177,8.230650593640421
22.27526694,63.87020584,58.84015925,Loamy,maize,Urea,4.718790609370292,4.506455576251338
18.87751445,94.76189431,65.76816093,Loamy,maize,Urea,4.232481518257668,11.180259497518307
25.19008683,72.12375573,60.200168700000006,Acidic,maize,Urea,3.533615026041694,6.926082377435646
18.25405352,63.72358154,55.28220433,Loamy,maize,Urea,4.485842360750871,6.431372337764782
24.612911800000006,104.1626147,70.4162444,Loamy,maize,Urea,4.214688307596457,10.60106554227276
25.1420613,76.68456006,65.26185135,Loamy,maize,Urea,1.7462802355441434,7.840024182081417
23.09348056,65.49730729,60.11593810000001,Loamy,maize,Urea,4.570235993959911,8.73560417252248
18.05033737,84.23613484,62.89366992,Loamy,maize,Urea,3.157368967662603,8.15904888706991
24.9321581,79.74078719,73.80435276,Loamy,maize,Urea,4.229760620656251,6.88527952568475
18.14710054,88.07753741,71.09445342,Acidic,maize,Urea,4.584365199693973,8.973511593881602
18.28362235,80.97573281,66.65952796,Loamy,maize,Urea,2.2720138998874555,5.203425404747422
18.83344471,79.75328959999999,58.75082029,Acidic,maize,Urea,1.440207698110707,7.263840814264116
25.71895816,74.51490791,67.22190688,Acidic,maize,Urea,1.9117406501677667,7.310904499227856
25.33797709,96.46380213,68.49835977,Loamy,maize,Urea,2.7084311545050253,8.177873210905423
23.89114571,102.8301942,57.48775781,Acidic,maize,Urea,4.272059063689973,8.327885277191134
21.53574127,102.4852929,71.50905983,Acidic,maize,Urea,4.442922333025374,5.311293418607258
23.08974909,70.43473609,63.10459626,Acidic,maize,Urea,1.0278085221247628,5.7439441643305535
25.61707368,108.8303762,63.4711755,Loamy,maize,Urea,3.042989210310263,9.238866763713258
21.44526922,65.88951188,63.1621551,Loamy,maize,Urea,2.669644012595116,7.050997059854313
18.51816776,90.988051,55.53128131,Loamy,maize,Urea,1.888431241882921,5.459691677536375
22.53510514,64.40866039,67.99257471,Loamy,maize,Urea,1.4794614693347312,9.295550990762875
23.02038334,63.03843397,61.89472002,Acidic,maize,Urea,2.350460685614512,4.821018371632451
24.89364635,87.9298085,65.61418761,Loamy,maize,Urea,4.771638815650077,10.183945602518481
25.77175115,107.4931917,74.089114,Loamy,maize,Urea,2.292811728083021,10.19504657605167
19.39851734,60.95197486,62.35750641,Acidic,maize,Urea,3.0751624869734644,5.1389161486097406
21.54156232,109.7515385,59.64024162,Loamy,maize,Urea,3.8120758355807114,12.451262828177095
23.79746068,91.76337172,74.82913698,Loamy,maize,Urea,2.454518409517176,6.1534360630387575
18.9802729,94.26249353,74.52600826,Loamy,maize,Urea,4.887128330883843,10.590594374208388
24.10859207,71.07562236,73.13112261,Loamy,maize,Urea,4.849789179768445,9.688427338562802
24.7947077,76.72860067,70.04556743,Acidic,maize,Urea,2.0071291833014566,6.241566461876857
21.63162756,69.21803098,60.27766379,Loamy,maize,Urea,2.988994023569542,9.604786929885613
25.37548751,101.7004306,57.21025565,Acidic,maize,Urea,2.2035132392670786,7.854954676028802
22.21738222,106.6213157,72.85462807,Loamy,maize,Urea,2.1393619775098704,9.703095830710701
20.58314011,66.29390357,69.00128641,Loamy,maize,Urea,1.1475477894181312,7.327639294684254
24.87502824,91.26056654,68.74248334,Loamy,maize,Urea,3.4382573359195874,8.134186758450864
20.03728219,109.024141,56.35606753,Loamy,maize,Urea,3.010716092915446,10.22925637251111
25.95263264,99.57981207,61.89082199,Loamy,maize,Urea,1.2059150049999574,9.940771403904424
19.28889933,71.3195307,65.47050802,Loamy,maize,Urea,2.1145858569464457,3.4778584749182824
20.57981887,78.34604471,65.34583901,Loamy,maize,Urea,4.633063543866615,10.220517202142968
24.71417533,88.45361858,56.73426469,Loamy,maize,Urea,1.9582475626678897,4.30431755669544
20.27317074,62.50351892,63.91281869,Loamy,maize,Urea,1.5795794883648924,8.512934173319803
18.41932981,76.41312437,64.23580251,Loamy,maize,Urea,2.957811041110252,9.491859590966193
23.39128187,107.3198135,61.74427165,Acidic,maize,Urea,4.942601816442403,6.849827318313842
19.84939404,100.7689246,61.24500053,Acidic,maize,Urea,1.9682210860460017,7.458921605095432
21.869274,107.2681929,61.91044947,Acidic,maize,Urea,3.688542189623514,6.653350725790481
22.8056033,101.5952794,56.50768935,Acidic,maize,Urea,4.04647846131487,7.999045428554018
19.0781471,80.72515943,69.02298571,Loamy,maize,Urea,1.9505501759695987,6.948508262125478
22.02720976,83.73280082,65.35549924,Loamy,maize,Urea,3.9128653944474383,9.412283907383422
23.80546189,89.96220140000001,59.24537979,Acidic,maize,Urea,2.471132530877013,10.44981986362692
18.52510753,88.10234397,69.0276233,Acidic,maize,Urea,3.529223322374318,10.866265310217345
23.50297882,64.77791424,61.32026065,Acidic,maize,Urea,3.534118843043579,5.625871333747755
26.54986394,73.33636055,72.89187265,Acidic,maize,Urea,3.143098736299034,7.274854977840847
19.29563411,83.21030571,69.63481219,Acidic,maize,Urea,1.3611590802176332,4.294016319979864
20.68899915,103.651438,59.4375337,Loamy,maize,Urea,4.341209982356952,7.003124087743318
19.32666088,84.22969177,68.03449300000001,Loamy,maize,Urea,2.2831202598869433,9.670679427083611
24.60532218,96.59195302,73.58868502,Loamy,maize,Urea,1.746074041599417,11.917077768456405
22.27373646,67.96704792,59.52193158,Acidic,maize,Urea,1.1631005662190557,4.095054065862062
25.70196694,83.20711308,61.33450447,Loamy,maize,Urea,3.3635717727529673,6.536223499969508
19.20129357,87.85092352,68.30578978,Loamy,maize,Urea,3.7102574473691297,8.019030805119058
21.70181447,95.71388473,60.47470519,Loamy,maize,Urea,1.0663513157114246,8.522694327410356
20.51716779,67.61013737,59.21235483,Acidic,maize,Urea,3.048372233197124,5.05014627887642
23.30355338,97.59081274,73.62548442,Acidic,maize,Urea,1.9059831007917518,9.562387014207355
24.2547451,64.23845455,55.64709899,Loamy,maize,Urea,3.5806911616377994,5.575839462121948
24.86374934,75.82270467,65.7420046,Acidic,maize,Urea,1.6974657160199658,7.307569927545438
22.6265115,88.17251033,65.77472881,Loamy,maize,Urea,3.763750952409864,9.187353605148386
18.04185513,104.2321615,60.61494304,Acidic,maize,Urea,2.5469413852021496,8.445000128642091
23.26237612,67.10225139,72.33125523,Acidic,maize,Urea,4.746919954946938,6.548154276741557
22.88330922,67.72777298,71.59722446,Loamy,maize,Urea,1.550083776583973,6.872565673806737
25.97482359,103.2234212,69.36385721,Loamy,maize,Urea,2.364265404201034,8.774670678109434
26.14384005,107.2361366,66.20569924,Loamy,maize,Urea,1.4538940849623563,8.19971734983198
18.66116213,75.03247667,61.55327249,Loamy,maize,Urea,4.698774473114251,6.72587491897722
25.10787449,78.16077693,55.97732754,Acidic,maize,Urea,4.509357413523924,10.548598265161827
23.33844615,105.0083144,59.24580604,Loamy,maize,Urea,2.0317665108606224,9.64541689306854
25.08239719,62.49190812,65.92195844,Loamy,maize,Urea,3.639936184136716,6.2869786416553515
25.36768364,107.9124111,72.52054555,Loamy,maize,Urea,4.268888800804863,10.878270575301958
25.34217103,74.52082026,63.31801994,Loamy,maize,Urea,3.2208032463978493,6.673468286627764
25.00933355,62.91359494,67.816568,Loamy,maize,Urea,3.118602313424026,9.266731980015685
18.66746724,69.93293255,71.516474,Acidic,maize,Urea,1.9674091636018067,7.853354905456369
20.37999665,108.5054416,63.73849998,Loamy,maize,Urea,1.3724110712235968,8.508848797813902
18.09300227,78.96159541,72.61024172,Loamy,maize,Urea,4.5888630318133075,8.749599662201886
26.16985907,79.84925393,71.96246617,Loamy,maize,Urea,4.601672228653322,4.974472034128334
18.65396672,93.62039175,61.37879671,Loamy,maize,Urea,3.5324058290930718,5.795496102589697
26.07470121,85.75692395,59.37147589,Loamy,maize,Urea,2.3561191641948027,5.292708173021371
18.92851916,82.34162918,72.80086137,Loamy,maize,Urea,2.3968382984506436,8.122541507972478
23.30546753,108.7603001,63.24648023,Loamy,maize,Urea,3.9038227154809575,12.522450510618281
18.74826712,70.23401597,62.49878458,Loamy,maize,Urea,4.588441039810308,11.495544591666295
19.74213321,65.50861389,59.66263104,Loamy,maize,Urea,4.548345697060469,7.9851367049875615
25.73044432,98.73771338,70.74739256,Loamy,maize,Urea,4.1195021834304955,9.952333869231964
17.02498456,88.55123143,16.98861173,Loamy,chickpea,MOP,3.568126584617151,2.3725527676562366
19.02061277,79.92698081,17.13159126,Loamy,chickpea,MOP,1.3365598599801953,4.300539460529976
17.88776475,68.54932919,15.40589717,Acidic,chickpea,MOP,1.646514856378455,3.1694192706213675
18.86805647,88.51048983,15.65809214,Loamy,chickpea,MOP,4.5942167541083165,4.8356163501086
18.36952567,79.26357665,19.56381041,Loamy,chickpea,MOP,3.4257162386383597,5.303101005694257
20.45078582,92.68373702,15.40312102,Acidic,chickpea,MOP,1.0367882064665186,5.023332931652398
20.6543203,74.6631118,16.60820843,Loamy,chickpea,MOP,1.4058861714641284,1.199102532594838
17.3348681,82.61734721,18.74926979,Alkaline,chickpea,MOP,3.6540070764322232,7.262105414978291
18.17912258,81.84997529,18.90426935,Loamy,chickpea,MOP,1.0202463353848747,3.3505817979588746
18.01272266,81.98568791,18.30968112,Alkaline,chickpea,MOP,1.6432322056699946,6.0148702688892985
20.99373558,93.55280105,19.33470387,Alkaline,chickpea,MOP,3.1949351574663445,10.548499129946581
19.46233971,74.58565097,15.22538951,Alkaline,chickpea,MOP,3.767580790770773,3.460157216104231
19.81344531,78.96514709,14.69765308,Loamy,chickpea,MOP,3.607845038010402,0.43077629530838113
18.97424756,80.7108745,19.5161216,Alkaline,chickpea,MOP,1.8970772378422391,5.003115295824003
18.19737048,70.18185181,14.71070537,Loamy,chickpea,MOP,3.8487168853901434,7.230232878236158
18.72963144,71.58010169,19.18197264,Loamy,chickpea,MOP,1.9489963499872003,9.019767476739908
20.99502153,73.50734019,19.8601304,Alkaline,chickpea,MOP,2.301598792637071,2.8706835617588724
20.28155898,82.52339655,16.39535215,Alkaline,chickpea,MOP,3.9859656204720966,6.782425691420253
17.48042641,66.96980581,15.7559405,Loamy,chickpea,DAP,3.5985315961888587,3.932372948858779
20.88818675,90.46228334,14.32313811,Loamy,chickpea,MOP,4.396893641976712,5.9504779494894
17.08498521,71.31007253,16.14565756,Alkaline,chickpea,MOP,3.6304515692013735,10.375611336154206
20.09340593,85.74904898,15.11279612,Alkaline,chickpea,MOP,3.2732344133418865,2.8161492562438823
17.57212145,89.31050665,14.99927489,Alkaline,chickpea,DAP,1.37469907131237,6.237609201720383
19.12065218,85.52950164,18.43475844,Loamy,chickpea,MOP,2.470863212237734,6.769957649754639
18.57665902,72.94940441,19.22008229,Alkaline,chickpea,MOP,2.060809470726902,7.351226879651385
17.16606398,72.32667516,14.42457525,Loamy,chickpea,MOP,1.9759585735163343,5.1018608516934245
18.2872007,74.87445574,16.67921616,Loamy,chickpea,MOP,4.892042219009783,6.064812755309183
19.03025305,94.70992037,18.66725565,Alkaline,chickpea,MOP,2.5723908986670416,5.527035791023122
17.141861399999996,83.74606679,17.0662427,Alkaline,chickpea,MOP,4.568186220708453,6.379281394061061
17.47809436,78.92060234,17.93253975,Loamy,chickpea,MOP,3.5245545039890516,4.8537454372040845
20.56601874,83.75937135,14.25803981,Loamy,chickpea,MOP,4.179245214166594,7.036339023228761
17.22385224,76.57580954,15.82069268,Loamy,chickpea,MOP,3.0105483724207684,4.540167916554809
19.69141713,91.76071648,19.44225438,Alkaline,chickpea,MOP,3.3076155385054364,7.041430854754918
17.84851658,76.32470713,19.09172907,Alkaline,chickpea,DAP,2.9700707752754556,5.35384146685759
18.8202251,89.73119396,16.1074793,Alkaline,chickpea,DAP,1.780971951192178,8.125663319663554
17.47500984,93.35034262,16.54314829,Loamy,chickpea,MOP,3.8898084610460213,6.139686756727631
18.72649425,81.20176515,17.58406365,Alkaline,chickpea,MOP,2.123089449763423,1.9914896395625803
18.65580107,81.70769297,16.17772668,Alkaline,chickpea,MOP,1.0972638657258154,7.925737135800564
18.2356751,83.74879344,19.68538502,Loamy,chickpea,MOP,3.5818891836286713,4.068649642437629
18.81198127,77.54294240000002,15.21618225,Loamy,chickpea,MOP,1.7084427176281958,3.9134654425651805
18.65054116,77.92798682,17.80852431,Alkaline,chickpea,MOP,4.761834337411657,4.453117393854182
20.36720401,82.2545577,16.89574311,Alkaline,chickpea,MOP,4.8157143080103495,8.63002134684267
18.38120357,70.52056697,16.63805158,Alkaline,chickpea,DAP,4.659457560881794,0.9375838469307887
17.17012591,72.78624223,17.30457712,Alkaline,chickpea,MOP,2.4806348010217776,11.370159521022167
19.37101121,85.24819851,15.77458129,Loamy,chickpea,MOP,1.0618264661154697,7.692819778143651
17.92845928,85.37378769,14.27327988,Loamy,chickpea,MOP,4.713274250350901,6.2952796113934095
19.45339934,75.6317566,18.23490739,Alkaline,chickpea,MOP,2.7127365932692573,5.256071763894353
19.12829388,89.61857826,14.92241479,Loamy,chickpea,MOP,4.866619276174678,6.709444398332782
19.1034283,75.49101167,17.26184541,Loamy,chickpea,MOP,4.854479908357011,6.565820096494378
17.48504075,86.05078037,16.96070581,Loamy,chickpea,MOP,4.41203782186944,7.237153427487058
19.40751744,80.25064637,18.98030507,Alkaline,chickpea,NPK,2.1777955682783428,6.682958533334731
20.18649426,78.26039559,19.63719995,Loamy,chickpea,MOP,2.540390914407701,5.737303059251269
17.30287885,75.57790384,15.15405941,Loamy,chickpea,MOP,4.404546686067428,4.9499217618920905
17.50361137,72.9446671,15.48083156,Alkaline,chickpea,DAP,2.2676880206251107,4.715797193255489
18.17234999,90.7760707,14.70085967,Loamy,chickpea,MOP,1.67797098674437,5.449988959469075
17.57445618,77.81891424,16.71826572,Alkaline,chickpea,MOP,3.2272050498334006,7.6771707249174685
20.93175255,78.06910795,18.91295403,Loamy,chickpea,MOP,4.744619096643124,6.949501489426036
19.71098332,85.57925437,17.63879418,Loamy,chickpea,MOP,3.784119186699892,0.07347863464142979
19.07937684,69.40619137,17.86754927,Alkaline,chickpea,MOP,3.28024468035746,6.397218865595268
18.54988627,76.32565249,16.02542689,Alkaline,chickpea,DAP,1.3887059750830741,5.542139275145857
18.19903647,80.6405403,17.41333199,Loamy,chickpea,MOP,3.460028906796679,5.583116766487874
18.88852533,80.11133840000002,14.99451145,Loamy,chickpea,MOP,4.960215400417053,4.8909877717639345
18.49311205,91.94595352,14.72115044,Loamy,chickpea,MOP,1.5603360609460961,8.145196101166636
19.48974337,87.51312796,17.17260319,Loamy,chickpea,MOP,3.073318609454947,7.849637611891211
17.25769499,94.00287214,18.74943955,Alkaline,chickpea,MOP,4.509492287711822,4.873045931823965
19.62416326,88.4585692,18.71483156,Loamy,chickpea,NPK,3.9630744710168178,6.970658641550752
20.67526473,84.78344008,19.85388984,Alkaline,chickpea,MOP,3.788062963981072,4.089078366815536
20.02381489,68.97806542,16.63294455,Loamy,chickpea,MOP,3.809936335948437,2.3366928037169816
20.118744600000007,88.68168643,14.44228303,Loamy,chickpea,MOP,2.4379646048790207,4.605699992007971
20.65691793,65.23811143,15.84572566,Alkaline,chickpea,MOP,2.1743673770579734,6.457665818271314
19.2582557,65.78042032,14.2804191,Alkaline,chickpea,MOP,4.2374446219140545,6.767980003943579
17.927806,74.63872762,15.85622899,Alkaline,chickpea,MOP,4.240453578716723,6.354235918666259
19.16288268,82.69766829,15.83500655,Loamy,chickpea,MOP,4.468289274320415,7.240190658028036
20.26942271,69.64449182,19.96978871,Loamy,chickpea,MOP,4.652962210225885,6.386751615952505
17.09104223,87.27444866,18.25142068,Alkaline,chickpea,MOP,3.045369595443751,4.628084296198471
17.06579293,70.87150577,17.54024066,Loamy,chickpea,MOP,3.0060651787487984,5.9216103100227615
20.62767492,92.06630306,14.44008871,Loamy,chickpea,MOP,4.193180715867101,7.819886071042075
20.8248451,79.20509212,17.85057083,Alkaline,chickpea,MOP,3.5998557231110606,7.167591024138254
19.46210401,68.81405149,18.72831993,Loamy,chickpea,MOP,3.8078675090308134,7.532311985852368
17.18248372,72.85017344,16.42891834,Alkaline,chickpea,DAP,4.183170677744404,6.650064679376569
17.48911699,79.45758333,16.39055394,Loamy,chickpea,MOP,4.560021367270265,6.3120733856101925
17.48395377,65.11365631,14.76014523,Loamy,chickpea,DAP,2.351980627406143,6.746105777173469
19.48316794,80.4986291,17.44534641,Loamy,chickpea,MOP,2.502331810559776,5.504431012157857
19.71359733,73.64476535,18.09665739,Loamy,chickpea,MOP,1.375927759363476,3.3713559564809126
19.48649305,81.52842690000001,16.06240074,Loamy,chickpea,MOP,3.313120563984696,5.308690294610942
19.95264829,88.6810311,14.82633099,Alkaline,chickpea,MOP,1.1437690951869683,4.250255863205798
19.41789736,68.4951189,16.80472243,Loamy,chickpea,MOP,2.8623920725298406,3.615364420304221
19.45591848,78.44910564,18.02235902,Alkaline,chickpea,MOP,3.1705785388303065,5.255047709651996
20.19137759,77.33795356,16.41998269,Alkaline,chickpea,MOP,2.1461650085131376,3.7592149721513914
18.8392908,94.78189594,14.74071856,Alkaline,chickpea,MOP,3.363333042276043,5.614312508349524
20.71219282,94.03659867,19.83643308,Loamy,chickpea,MOP,1.1220009997561977,2.4416238073680483
18.99424448,78.69707199,15.9362937,Loamy,chickpea,MOP,1.1493927549968577,5.683659372145564
